0.7875,0.7875,0.7875,0.7875,0.7875,0.825,0.8375,0.8375,0.8375,0.85,0.8125,0.8125,0.825,0.8375,0.8375,0.8,0.8125,0.825,0.825,0.8375,0.6,0.75,0.8125,0.825,0.825,0.45,0.55,0.775,0.825,0.825,0.3375,0.45,0.625,0.825,0.825,0.225,0.3875,0.5625,0.825,0.825
0.8375,0.8375,0.8375,0.8375,0.8375,0.825,0.825,0.825,0.85,0.85,0.8125,0.8125,0.825,0.8375,0.8375,0.8,0.8125,0.825,0.825,0.8375,0.55,0.7,0.8125,0.825,0.825,0.4125,0.525,0.725,0.825,0.825,0.3125,0.45,0.625,0.825,0.825,0.2125,0.375,0.5375,0.825,0.825
0.8375,0.8375,0.8375,0.8375,0.8375,0.825,0.825,0.8375,0.85,0.85,0.8125,0.8125,0.825,0.8375,0.8375,0.7375,0.8125,0.8125,0.825,0.8375,0.5125,0.6375,0.8125,0.825,0.825,0.3875,0.4875,0.7125,0.825,0.825,0.2875,0.425,0.6125,0.825,0.825,0.2,0.375,0.525,0.825,0.825
0.8375,0.8375,0.8375,0.8375,0.8375,0.8125,0.825,0.8375,0.8375,0.85,0.8125,0.8125,0.825,0.825,0.8375,0.6625,0.8,0.8125,0.825,0.8375,0.4875,0.6,0.8125,0.825,0.825,0.375,0.475,0.7,0.825,0.825,0.2625,0.4,0.5875,0.825,0.825,0.175,0.325,0.5,0.825,0.825
0.8375,0.8375,0.8375,0.8375,0.8375,0.8125,0.8125,0.8375,0.8375,0.85,0.8125,0.8125,0.825,0.825,0.8375,0.625,0.8,0.8125,0.825,0.8375,0.4625,0.6,0.8,0.825,0.825,0.375,0.4625,0.65,0.825,0.825,0.25,0.3875,0.575,0.825,0.825,0.1625,0.3125,0.475,0.825,0.825
0.7875,0.7875,0.7875,0.7875,0.7875,0.85,0.85,0.8625,0.8625,0.8625,0.85,0.8625,0.8625,0.8625,0.8625,0.85,0.8625,0.8625,0.8625,0.8625,0.85,0.85,0.8625,0.8625,0.875,0.85,0.85,0.8625,0.875,0.875,0.85,0.85,0.8625,0.875,0.875,0.85,0.85,0.8625,0.875,0.875
0.8375,0.8375,0.8375,0.8375,0.8375,0.85,0.85,0.8625,0.8625,0.8625,0.85,0.8625,0.8625,0.8625,0.8625,0.85,0.8625,0.8625,0.8625,0.8625,0.85,0.85,0.8625,0.8625,0.875,0.85,0.85,0.8625,0.875,0.875,0.85,0.85,0.8625,0.875,0.875,0.85,0.85,0.8625,0.875,0.875
0.8375,0.8375,0.8375,0.8375,0.8375,0.85,0.8625,0.8625,0.8625,0.8625,0.85,0.8625,0.8625,0.8625,0.8625,0.85,0.8625,0.8625,0.8625,0.8625,0.85,0.85,0.8625,0.875,0.875,0.85,0.85,0.8625,0.875,0.875,0.85,0.85,0.8625,0.875,0.875,0.85,0.85,0.8625,0.875,0.875
0.8375,0.8375,0.8375,0.8375,0.8375,0.85,0.8625,0.8625,0.8625,0.8625,0.85,0.8625,0.8625,0.8625,0.8625,0.85,0.8625,0.8625,0.8625,0.875,0.85,0.85,0.8625,0.875,0.875,0.85,0.85,0.8625,0.875,0.875,0.85,0.85,0.8625,0.875,0.875,0.85,0.85,0.8625,0.875,0.875
0.8375,0.85,0.85,0.8625,0.8625,0.85,0.8625,0.8625,0.8625,0.8625,0.85,0.8625,0.8625,0.8625,0.8625,0.85,0.85,0.8625,0.8625,0.875,0.85,0.85,0.8625,0.875,0.875,0.85,0.85,0.8625,0.875,0.875,0.85,0.85,0.8625,0.875,0.875,0.85,0.85,0.8625,0.875,0.875
0.7875,0.7875,0.7875,0.7875,0.7875,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625
0.8375,0.8375,0.8375,0.8375,0.8375,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625
0.8375,0.8375,0.8375,0.8375,0.8375,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625
0.8375,0.85,0.85,0.85,0.85,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625
0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625
0.7875,0.7875,0.7875,0.7875,0.7875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875
0.8375,0.8375,0.8375,0.8375,0.8375,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875
0.8375,0.8375,0.8375,0.85,0.85,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875
0.85,0.85,0.8625,0.8625,0.8625,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875
0.8625,0.8625,0.875,0.8625,0.8625,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875,0.8625,0.8625,0.875,0.875,0.875
0.7875,0.7875,0.7875,0.7875,0.7875,0.875,0.8625,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625
0.8375,0.8375,0.8375,0.8375,0.8375,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625
0.85,0.85,0.85,0.85,0.85,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625
0.8625,0.8625,0.85,0.85,0.85,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625
0.8625,0.8625,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625,0.875,0.875,0.8625,0.8625,0.8625
0.7875,0.7875,0.7875,0.7875,0.7875,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375
0.825,0.825,0.825,0.825,0.825,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375
0.85,0.85,0.85,0.8375,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375
0.85,0.85,0.85,0.85,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375
0.8625,0.8625,0.85,0.85,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375,0.8625,0.8625,0.8625,0.8625,0.8375
0.7875,0.7875,0.7875,0.7875,0.7875,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825
0.825,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825
0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825
0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825
0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825,0.8375,0.825,0.825,0.825,0.825
0.7875,0.7875,0.7875,0.7875,0.7875,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825
0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825
0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825
0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825
0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825
